Strain,Type,Total,QC_passed,QC_failed,Secondary,Supplementary,Duplicates,Mapped,Mapped_percent,Paired,Read1,Read2,Properly_paired,Properly_paired_percent,Self_and_mate_mapped,Singletons,Singletons_percent,Mate_mapped_diff_chr,Mate_mapped_diff_chr_mapQ_ge_5
E28,Normal,29426234 29426234 0 0 275270 0 636438 0 29150964 14575482 14575482 25624238 0 27089620 244791 0 636438 636438
E28,TBR,111662 111662 0 0 208 0 3006 0 111454 55741 55713 100838 0 111128 163 0 3006 3006
Etat-1-2R,Normal,51404514 51404514 0 0 772684 0 606921 0 50631830 25315915 25315915 26191274 0 27524076 409006 0 606921 606921
Etat-1-2R,TBR,575269 575269 0 0 8796 0 7594 0 566473 283295 283178 525668 0 552581 6946 0 7594 7594
F33,Normal,24070889 24070889 0 0 180653 0 337693 0 23890236 11945118 11945118 21741066 0 22611878 126238 0 337693 337693
F33,TBR,37067 37067 0 0 45 0 188 0 37022 18504 18518 36306 0 37002 10 0 188 188
F39,Normal,24070142 24070142 0 0 185750 0 364291 0 23884392 11942196 11942196 21517266 0 22442310 125090 0 364291 364291
F39,TBR,40038 40038 0 0 77 0 218 0 39961 19989 19972 38992 0 39939 11 0 218 218
F39UG,Normal,29862946 29862946 0 0 218908 0 460759 0 29644038 14822019 14822019 26717388 0 27848644 153473 0 460759 460759
F39UG,TBR,43369 43369 0 0 62 0 246 0 43307 21652 21655 42114 0 43255 26 0 246 246
F41,Normal,24080957 24080957 0 0 182071 0 340943 0 23898886 11949443 11949443 21694970 0 22566558 133143 0 340943 340943
F41,TBR,35645 35645 0 0 83 0 244 0 35562 17759 17803 34686 0 35548 7 0 244 244
F42,Normal,22052763 22052763 0 0 170311 0 304567 0 21882452 10941226 10941226 19820032 0 20616106 112628 0 304567 304567
F42,TBR,39976 39976 0 0 72 0 205 0 39904 19961 19943 39052 0 39886 9 0 205 205
FEO,Normal,48938394 48938394 0 0 566952 0 1174270 0 48371442 24185721 24185721 39193614 0 42076304 641391 0 1174270 1174270
FEO,TBR,2265963 2265963 0 0 4187 0 23688 0 2261776 1130939 1130837 2165826 0 2258360 1708 0 23688 23688
FEO-AnTat-16-1,Normal,48600199 48600199 0 0 588393 0 1227156 0 48011806 24005903 24005903 39159042 0 42143104 719475 0 1227156 1227156
FEO-AnTat-16-1,TBR,2151591 2151591 0 0 4127 0 20881 0 2147464 1073617 1073847 2067360 0 2144538 1463 0 20881 20881
Feo-AnTat-16-1-bis,Normal,37864411 37864411 0 0 464015 0 808184 0 37400396 18700198 18700198 30977408 0 33000488 353210 0 808184 808184
Feo-AnTat-16-1-bis,TBR,1646675 1646675 0 0 3134 0 20353 0 1643541 821709 821832 1560394 0 1640743 1399 0 20353 20353
Frala,Normal,35729845 35729845 0 0 350921 0 640114 0 35378924 17689462 17689462 30917616 0 32544524 216399 0 640114 640114
Frala,TBR,115881 115881 0 0 96 0 617 0 115785 57895 57890 113890 0 115687 49 0 617 617
GMOM-ZM-83-TRPZ-317,Normal,48552138 48552138 0 0 568490 0 1068070 0 47983648 23991824 23991824 39369596 0 41997156 652490 0 1068070 1068070
GMOM-ZM-83-TRPZ-317,TBR,850523 850523 0 0 2147 0 8360 0 848376 424291 424085 817172 0 846098 1139 0 8360 8360
GMOM-ZM-83-TRPZ323,Normal,20647686 20647686 0 0 167422 0 347945 0 20480264 10240132 10240132 18801412 0 19743528 72499 0 347945 347945
GMOM-ZM-83-TRPZ323,TBR,2579433 2579433 0 0 16869 0 31073 0 2562564 1280949 1281615 2463474 0 2561236 664 0 31073 31073
GPAL-ZM-80-TRPZ13,Normal,22712985 22712985 0 0 275209 0 590949 0 22437776 11218888 11218888 17951354 0 19358646 337814 0 590949 590949
GPAL-ZM-80-TRPZ13,TBR,980468 980468 0 0 2045 0 11799 0 978423 489105 489318 929034 0 975075 1674 0 11799 11799
GPAL-ZM-83TRPZ265,Normal,20790939 20790939 0 0 174613 0 375662 0 20616326 10308163 10308163 17920096 0 18824868 184393 0 375662 375662
GPAL-ZM-83TRPZ265,TBR,98879 98879 0 0 298 0 1454 0 98581 49266 49315 93790 0 98249 166 0 1454 1454
GPAL-ZM-83-TRPZ320,Normal,24081690 24081690 0 0 177462 0 446180 0 23904228 11952114 11952114 21651766 0 22818760 83477 0 446180 446180
GPAL-ZM-83-TRPZ320,TBR,3031150 3031150 0 0 18250 0 42344 0 3012900 1506156 1506744 2873374 0 3010702 1099 0 42344 42344
GPAP-CI-82-KP10-29,Normal,48780833 48780833 0 0 585489 0 1215295 0 48195344 24097672 24097672 38383068 0 41323188 714727 0 1215295 1215295
GPAP-CI-82-KP10-29,TBR,281350 281350 0 0 792 0 4377 0 280558 140271 140287 267516 0 279880 339 0 4377 4377
GPAP-CI-82-KP10-29-bis,Normal,29903891 29903891 0 0 358533 0 679446 0 29545358 14772679 14772679 24146714 0 25799226 351760 0 679446 679446
GPAP-CI-82-KP10-29-bis,TBR,124323 124323 0 0 365 0 2032 0 123958 61951 62007 117298 0 123636 161 0 2032 2032
GTAC-ET-70-GAMBELA4,Normal,28755557 28755557 0 0 355613 0 625854 0 28399944 14199972 14199972 22807868 0 24368612 332737 0 625854 625854
GTAC-ET-70-GAMBELA4,TBR,492303 492303 0 0 1232 0 7055 0 491071 245594 245477 467198 0 490055 508 0 7055 7055
GUIWI-BOBO80-MURAZ18,Normal,25330538 25330538 0 0 193718 0 363143 0 25136820 12568410 12568410 21007782 0 21893724 156934 0 363143 363143
GUIWI-BOBO80-MURAZ18,TBR,147594 147594 0 0 981 0 879 0 146613 73373 73240 142606 0 145927 343 0 879 879
HAMBURG,Normal,24044797 24044797 0 0 244003 0 486454 0 23800794 11900397 11900397 19978548 0 21192794 220268 0 486454 486454
HAMBURG,TBR,95979 95979 0 0 254 0 3415 0 95725 47886 47839 87902 0 95483 121 0 3415 3415
IL3905,Normal,34200766 34200766 0 0 11330 0 11971 0 34189436 17094718 17094718 1243566 0 1288178 316922 0 11971 11971
IL3905,TBR,111 111 0 0 0 0 1 0 111 57 54 76 0 79 16 0 1 1
INRB-2009-56A-15BT,Normal,21955577 21955577 0 0 159085 0 407633 0 21796492 10898246 10898246 18955426 0 19927454 154176 0 407633 407633
INRB-2009-56A-15BT,TBR,61395 61395 0 0 90 0 102 0 61305 30647 30658 60588 0 61265 20 0 102 102
ITM001,Normal,24842318 24842318 0 0 256678 0 587704 0 24585640 12292820 12292820 20121686 0 21505148 280291 0 587704 587704
ITM001,TBR,854503 854503 0 0 2959 0 14692 0 851544 425831 425713 796268 0 849200 1172 0 14692 14692
ITMAP1892,Normal,31684748 31684748 0 0 330870 0 614600 0 31353878 15676939 15676939 27409258 0 28913038 255388 0 614600 614600
ITMAP1892,TBR,164784 164784 0 0 332 0 2534 0 164452 82223 82229 155922 0 164150 151 0 2534 2534
J10,Normal,22317451 22317451 0 0 198453 0 415183 0 22118998 11059499 11059499 18456976 0 19435244 196069 0 415183 415183
J10,TBR,115072 115072 0 0 560 0 1062 0 114512 57301 57211 108920 0 114120 196 0 1062 1062
Jua,Normal,48649806 48649806 0 0 328808 0 773657 0 48320998 24160499 24160499 42583292 0 44529068 351168 0 773657 773657
Jua,TBR,30553 30553 0 0 320 0 132 0 30233 15109 15124 29638 0 30109 62 0 132 132
Kazakstan,Normal,23711351 23711351 0 0 219085 0 478881 0 23492266 11746133 11746133 19767280 0 20927842 229908 0 478881 478881
Kazakstan,TBR,102928 102928 0 0 50 0 554 0 102878 51486 51392 100582 0 102662 108 0 554 554
Kenya,Normal,28649116 28649116 0 0 323028 0 576164 0 28326088 14163044 14163044 23899606 0 25432952 213640 0 576164 576164
Kenya,TBR,129718 129718 0 0 511 0 5276 0 129207 64721 64486 117692 0 128839 184 0 5276 5276
Kenya-a,Normal,41595529 41595529 0 0 311941 0 399874 0 41283588 20641794 20641794 20630188 0 21738014 201162 0 399874 399874
Kenya-a,TBR,109493 109493 0 0 858 0 3082 0 108635 54383 54252 101488 0 108169 233 0 3082 3082
Kenya-c,Normal,36229404 36229404 0 0 387244 0 620093 0 35842160 17921080 17921080 29374038 0 31101330 231496 0 620093 620093
Kenya-c,TBR,117555 117555 0 0 473 0 4344 0 117082 58655 58427 107360 0 116844 119 0 4344 4344
KIN-1,Normal,42043297 42043297 0 0 340335 0 726691 0 41702962 20851481 20851481 36242414 0 38014310 234850 0 726691 726691
KIN-1,TBR,132914 132914 0 0 482 0 1023 0 132432 66199 66233 127450 0 132206 113 0 1023 1023
KISOU-BOBO-80-MURAZ15,Normal,31966120 31966120 0 0 229300 0 525636 0 31736820 15868410 15868410 28221274 0 29519528 207442 0 525636 525636
KISOU-BOBO-80-MURAZ15,TBR,76955 76955 0 0 282 0 648 0 76673 38362 38311 74486 0 76633 20 0 648 648
KOLO,Normal,35448563 35448563 0 0 326135 0 584754 0 35122428 17561214 17561214 29423678 0 31016038 196428 0 584754 584754
KOLO,TBR,105683 105683 0 0 35 0 152 0 105648 52790 52858 104464 0 105490 79 0 152 152
KOUAM-DALOA,Normal,40217245 40217245 0 0 287993 0 582392 0 39929252 19964626 19964626 35349968 0 36799046 226418 0 582392 582392
KOUAM-DALOA,TBR,106151 106151 0 0 508 0 746 0 105643 52801 52842 102700 0 105557 43 0 746 746
Leontio,Normal,24175635 24175635 0 0 183097 0 359236 0 23992538 11996269 11996269 21581322 0 22471980 148278 0 359236 359236
Leontio,TBR,2550 2550 0 0 44 0 95 0 2506 1251 1255 2254 0 2502 2 0 95 95
LIGO,Normal,47869207 47869207 0 0 569561 0 1033174 0 47299646 23649823 23649823 39143656 0 41726612 500101 0 1033174 1033174
LIGO,TBR,510032 510032 0 0 2352 0 5179 0 507680 253915 253765 487206 0 506756 462 0 5179 5179
Lister-427,Normal,29062021 29062021 0 0 356569 0 693220 0 28705452 14352726 14352726 23715658 0 25403248 299726 0 693220 693220
Lister-427,TBR,1625574 1625574 0 0 5326 0 21605 0 1620248 810029 810219 1545756 0 1616132 2058 0 21605 21605
Lister-427-AT1-KO,Normal,21789604 21789604 0 0 232762 0 506003 0 21556842 10778421 10778421 17806538 0 19063102 223983 0 506003 506003
Lister-427-AT1-KO,TBR,856760 856760 0 0 1573 0 13142 0 855187 427379 427808 805410 0 853119 1034 0 13142 13142
LiTat-1-3,Normal,42141808 42141808 0 0 292714 0 581509 0 41849094 20924547 20924547 36165498 0 37610042 200762 0 581509 581509
LiTat-1-3,TBR,79761 79761 0 0 248 0 661 0 79513 39725 39788 76798 0 79419 47 0 661 661
LiTat-1-5-P9,Normal,48620749 48620749 0 0 347605 0 790356 0 48273144 24136572 24136572 41862420 0 43800816 300631 0 790356 790356
LiTat-1-5-P9,TBR,106299 106299 0 0 331 0 1060 0 105968 52913 53055 102242 0 105792 88 0 1060 1060
LIZZARD,Normal,27019076 27019076 0 0 291790 0 620027 0 26727286 13363643 13363643 21996308 0 23486572 293779 0 620027 620027
LIZZARD,TBR,1314377 1314377 0 0 3603 0 17506 0 1310774 655129 655645 1241040 0 1307102 1836 0 17506 17506
LOGRA,Normal,48503008 48503008 0 0 444108 0 886527 0 48058900 24029450 24029450 40717420 0 42969932 402912 0 886527 886527
LOGRA,TBR,82193 82193 0 0 36 0 178 0 82157 41099 41058 81544 0 82117 20 0 178 178
LOKO,Normal,28721276 28721276 0 0 245418 0 597643 0 28475858 14237929 14237929 24854978 0 26289350 184620 0 597643 597643
LOKO,TBR,107470 107470 0 0 220 0 1522 0 107250 53600 53650 101036 0 107064 93 0 1522 1522
LOKO-BIIT,Normal,41170630 41170630 0 0 355172 0 714437 0 40815458 20407729 20407729 35879982 0 37673520 241716 0 714437 714437
LOKO-BIIT,TBR,209262 209262 0 0 386 0 2380 0 208876 104424 104452 198272 0 208636 120 0 2380 2380
LOKO-BIIT-P2,Normal,35404997 35404997 0 0 302249 0 618042 0 35102748 17551374 17551374 30410514 0 31978840 233617 0 618042 618042
LOKO-BIIT-P2,TBR,196847 196847 0 0 372 0 2505 0 196475 98137 98338 187362 0 196275 100 0 2505 2505
LOPEZ,Normal,38241373 38241373 0 0 362113 0 636797 0 37879260 18939630 18939630 29637598 0 31202230 310494 0 636797 636797
LOPEZ,TBR,1398462 1398462 0 0 3098 0 17472 0 1395364 697495 697869 1326964 0 1392612 1376 0 17472 17472
MA,Normal,48424486 48424486 0 0 471904 0 818260 0 47952582 23976291 23976291 41829528 0 44115222 223111 0 818260 818260
MA,TBR,27388 27388 0 0 50 0 154 0 27338 13668 13670 26516 0 27258 40 0 154 154
MALC-BF-80-AB14,Normal,32432972 32432972 0 0 393300 0 702501 0 32039672 16019836 16019836 26568898 0 28352118 331271 0 702501 702501
MALC-BF-80-AB14,TBR,560189 560189 0 0 1379 0 4564 0 558810 279317 279493 535618 0 557454 678 0 4564 4564
MALC-BF-80-AB25,Normal,35504089 35504089 0 0 525065 0 874137 0 34979024 17489512 17489512 27931954 0 30108302 453646 0 874137 874137
MALC-BF-80-AB25,TBR,254903 254903 0 0 623 0 2952 0 254280 127134 127146 242174 0 253778 251 0 2952 2952
MBA,Normal,48374283 48374283 0 0 431779 0 850413 0 47942504 23971252 23971252 42320302 0 44471582 350856 0 850413 850413
MBA,TBR,188207 188207 0 0 76 0 190 0 188131 94040 94091 186938 0 187979 76 0 190 190
Mbadi,Normal,27780419 27780419 0 0 241841 0 453091 0 27538578 13769289 13769289 24616792 0 25776142 171547 0 453091 453091
Mbadi,TBR,14755 14755 0 0 27 0 139 0 14728 7375 7353 14348 0 14722 3 0 139 139
MBOI-ZM-82-TRPZ260,Normal,20940966 20940966 0 0 203088 0 459177 0 20737878 10368939 10368939 17571922 0 18675684 213696 0 459177 459177
MBOI-ZM-82-TRPZ260,TBR,709065 709065 0 0 1796 0 9883 0 707269 353668 353601 670486 0 705275 997 0 9883 9883
MBO-NG-74-R10,Normal,48530807 48530807 0 0 337737 0 722860 0 48193070 24096535 24096535 43218986 0 45269414 164402 0 722860 722860
MBO-NG-74-R10,TBR,396694 396694 0 0 1606 0 2972 0 395088 197595 197493 384364 0 394676 206 0 2972 2972
MBO-NG-74-R10-bis,Normal,37722828 37722828 0 0 285228 0 583454 0 37437600 18718800 18718800 33776346 0 35343812 101738 0 583454 583454
MBO-NG-74-R10-bis,TBR,369001 369001 0 0 1472 0 3600 0 367529 183707 183822 354368 0 367001 264 0 3600 3600
MBOT-CI-78-TC348,Normal,30995119 30995119 0 0 213761 0 430644 0 30781358 15390679 15390679 28362156 0 29550672 90787 0 430644 430644
MBOT-CI-78-TC348,TBR,275077 275077 0 0 639 0 848 0 274438 137202 137236 270392 0 274280 79 0 848 848
MBOT-GM-77-GB2,Normal,48888716 48888716 0 0 698484 0 1133506 0 48190232 24095116 24095116 39547224 0 42372692 577951 0 1133506 1133506
MBOT-GM-77-GB2,TBR,157632 157632 0 0 346 0 2982 0 157286 78576 78710 149702 0 156988 149 0 2982 2982
MCAM-ET-2013-MU-01,Normal,33737638 33737638 0 0 251506 0 531613 0 33486132 16743066 16743066 28964540 0 30287026 230604 0 531613 531613
MCAM-ET-2013-MU-01,TBR,172309 172309 0 0 1326 0 8028 0 170983 85507 85476 154722 0 170839 72 0 8028 8028
MCAM-ET-2013-MU-02,Normal,39522368 39522368 0 0 309066 0 675691 0 39213302 19606651 19606651 33704950 0 35365548 236015 0 675691 675691
MCAM-ET-2013-MU-02,TBR,81340 81340 0 0 392 0 3046 0 80948 40502 40446 73956 0 80814 67 0 3046 3046
MCAM-ET-2013-MU-04,Normal,38396385 38396385 0 0 298643 0 617711 0 38097742 19048871 19048871 33322990 0 34846388 258275 0 617711 617711
MCAM-ET-2013-MU-04,TBR,100077 100077 0 0 758 0 4830 0 99319 49633 49686 89282 0 99189 65 0 4830 4830
MCAM-ET-2013-MU-05,Normal,31387215 31387215 0 0 261789 0 666212 0 31125426 15562713 15562713 26821994 0 28378600 237591 0 666212 666212
MCAM-ET-2013-MU-05,TBR,68887 68887 0 0 426 0 3124 0 68461 34138 34323 61186 0 68245 108 0 3124 3124
MCAM-ET-2013-MU-09,Normal,33174823 33174823 0 0 281695 0 565746 0 32893128 16446564 16446564 29236624 0 30662864 255338 0 565746 565746
MCAM-ET-2013-MU-09,TBR,135854 135854 0 0 1132 0 7107 0 134722 67431 67291 120548 0 134628 47 0 7107 7107
MCAM-ET-2013-MU-14,Normal,34584970 34584970 0 0 267066 0 642776 0 34317904 17158952 17158952 30212174 0 31792916 232160 0 642776 642776
MCAM-ET-2013-MU-14,TBR,374409 374409 0 0 1086 0 22912 0 373323 186747 186576 328536 0 372989 167 0 22912 22912
MCAM-ET-2013-MU-17,Normal,35640810 35640810 0 0 272180 0 617052 0 35368630 17684315 17684315 30964714 0 32463476 254288 0 617052 617052
MCAM-ET-2013-MU-17,TBR,113493 113493 0 0 864 0 5614 0 112629 56375 56254 101768 0 112543 43 0 5614 5614
MCAP-CI-91-BALEA-2,Normal,48921181 48921181 0 0 699963 0 1333214 0 48221218 24110609 24110609 38065186 0 41251304 818183 0 1333214 1333214
MCAP-CI-91-BALEA-2,TBR,272245 272245 0 0 522 0 2993 0 271723 135821 135902 260426 0 271215 254 0 2993 2993
MCAP-ZM-83-TRPZ267,Normal,24214830 24214830 0 0 265960 0 580117 0 23948870 11974435 11974435 19907502 0 21270600 297789 0 580117 580117
MCAP-ZM-83-TRPZ267,TBR,730224 730224 0 0 2205 0 10042 0 728019 363810 364209 688484 0 725967 1026 0 10042 10042
Merzouga-56,Normal,25500777 25500777 0 0 254215 0 607318 0 25246562 12623281 12623281 21171388 0 22647834 247744 0 607318 607318
Merzouga-56,TBR,124851 124851 0 0 414 0 5008 0 124437 62323 62114 111894 0 124109 164 0 5008 5008
MHOM-CI-78-DALOA69,Normal,23827115 23827115 0 0 185541 0 447796 0 23641574 11820787 11820787 20782466 0 21868266 160801 0 447796 447796
MHOM-CI-78-DALOA69,TBR,80632 80632 0 0 458 0 676 0 80174 40131 40043 77716 0 80092 41 0 676 676
MHOM-CI-78-DALOA72-cloneA,Normal,20719496 20719496 0 0 155872 0 360949 0 20563624 10281812 10281812 17747904 0 18633118 131627 0 360949 360949
MHOM-CI-78-DALOA72-cloneA,TBR,1773 1773 0 0 35 0 71 0 1738 863 875 1516 0 1720 9 0 71 71
MHOM-CI-78-TH1-037,Normal,39540606 39540606 0 0 515864 0 913328 0 39024742 19512371 19512371 32575570 0 34910110 366231 0 913328 913328
MHOM-CI-78-TH1-037,TBR,2038042 2038042 0 0 4751 0 31043 0 2033291 1016192 1017099 1910464 0 2029683 1804 0 31043 31043
MHOM-CI-78-TH113,Normal,16081693 16081693 0 0 149133 0 316980 0 15932560 7966280 7966280 13341390 0 14098020 172876 0 316980 316980
MHOM-CI-78-TH113,TBR,51844 51844 0 0 184 0 1949 0 51660 25858 25802 47824 0 51532 64 0 1949 1949
MHOM-CI-78-TH2,Normal,35894634 35894634 0 0 428392 0 778499 0 35466242 17733121 17733121 29393056 0 31313738 361646 0 778499 778499
MHOM-CI-78-TH2,TBR,213206 213206 0 0 702 0 3370 0 212504 106277 106227 199644 0 212126 189 0 3370 3370
MHOM-CI-79-DALOA74,Normal,23451834 23451834 0 0 179008 0 435984 0 23272826 11636413 11636413 20391856 0 21433958 163246 0 435984 435984
MHOM-CI-79-DALOA74,TBR,79952 79952 0 0 409 0 691 0 79543 39768 39775 76992 0 79437 53 0 691 691
MHOM-CI-79-MURAZ3,Normal,34809606 34809606 0 0 432906 0 777284 0 34376700 17188350 17188350 28137692 0 30003944 379195 0 777284 777284
MHOM-CI-79-MURAZ3,TBR,140770 140770 0 0 318 0 2217 0 140452 70190 70262 132028 0 140064 194 0 2217 2217
MHOM-CI-91-SIQUE1623,Normal,25818424 25818424 0 0 198642 0 510375 0 25619782 12809891 12809891 21675242 0 22893042 183853 0 510375 510375
MHOM-CI-91-SIQUE1623,TBR,85723 85723 0 0 137 0 730 0 85586 42769 42817 83058 0 85430 78 0 730 730
MHOM-CI-TH162,Normal,22671744 22671744 0 0 269824 0 596994 0 22401920 11200960 11200960 18273700 0 19697150 302887 0 596994 596994
MHOM-CI-TH162,TBR,111266 111266 0 0 420 0 4259 0 110846 55389 55457 101860 0 110526 160 0 4259 4259
MHOM-ET-67-GAMBELA1,Normal,33671459 33671459 0 0 375185 0 728869 0 33296274 16648137 16648137 27362102 0 29129070 345012 0 728869 728869
MHOM-ET-67-GAMBELA1,TBR,1370605 1370605 0 0 4734 0 18604 0 1365871 682646 683225 1288068 0 1363029 1421 0 18604 18604
MHOM-ET-69-GAMBELA3,Normal,41150896 41150896 0 0 529618 0 910737 0 40621278 20310639 20310639 32729790 0 34999946 419545 0 910737 910737
MHOM-ET-69-GAMBELA3,TBR,853160 853160 0 0 2570 0 14659 0 850590 425195 425395 801508 0 848546 1022 0 14659 14659
MHOM-KE-81-LVH122,Normal,18457365 18457365 0 0 169187 0 444769 0 18288178 9144089 9144089 15647650 0 16741098 178213 0 444769 444769
MHOM-KE-81-LVH122,TBR,880567 880567 0 0 2318 0 11768 0 878249 439226 439023 834870 0 876691 779 0 11768 11768
MHOM-KE-82-LVH61R,Normal,24297922 24297922 0 0 232396 0 579573 0 24065526 12032763 12032763 20058778 0 21464068 203981 0 579573 579573
MHOM-KE-82-LVH61R,TBR,1611567 1611567 0 0 7686 0 28347 0 1603881 801811 802070 1498592 0 1599693 2094 0 28347 28347
MHOM-KE-82-LVH61R-bis,Normal,36777378 36777378 0 0 429786 0 853738 0 36347592 18173796 18173796 30686290 0 32887954 293589 0 853738 853738
MHOM-KE-82-LVH61R-bis,TBR,3550874 3550874 0 0 17383 0 54819 0 3533491 1766583 1766908 3324758 0 3528289 2601 0 54819 54819
MHOM-SD-82-BIYAMINA,Normal,48652543 48652543 0 0 487185 0 1131282 0 48165358 24082679 24082679 39809938 0 42636890 538892 0 1131282 1131282
MHOM-SD-82-BIYAMINA,TBR,3204853 3204853 0 0 15632 0 40658 0 3189221 1595078 1594143 3049828 0 3186963 1129 0 40658 40658
MHOM-SD-82-BIYAMINA-bis,Normal,31945168 31945168 0 0 335184 0 712378 0 31609984 15804992 15804992 26850488 0 28656828 265352 0 712378 712378
MHOM-SD-82-BIYAMINA-bis,TBR,2507635 2507635 0 0 11204 0 36634 0 2496431 1248041 1248390 2357496 0 2493617 1407 0 36634 36634
MHOM-SD-82-MUSIKIA-cloneA,Normal,48241872 48241872 0 0 343356 0 782942 0 47898516 23949258 23949258 40173666 0 42111600 364286 0 782942 782942
MHOM-SD-82-MUSIKIA-cloneA,TBR,131550 131550 0 0 184 0 975 0 131366 65634 65732 128296 0 131276 45 0 975 975
MHOM-SD-82-SUZENA,Normal,39723419 39723419 0 0 271687 0 661271 0 39451732 19725866 19725866 35032678 0 36576792 203922 0 661271 661271
MHOM-SD-82-SUZENA,TBR,116714 116714 0 0 474 0 731 0 116240 58160 58080 112524 0 116060 90 0 731 731
MHOM-UG-77-KETRI-2355,Normal,25383772 25383772 0 0 290262 0 602524 0 25093510 12546755 12546755 20855616 0 22405578 252663 0 602524 602524
MHOM-UG-77-KETRI-2355,TBR,1581290 1581290 0 0 4091 0 24049 0 1577199 788363 788836 1482672 0 1573227 1986 0 24049 24049
MHOM-ZM-80-TRPZ-23,Normal,48588350 48588350 0 0 685664 0 1205342 0 47902686 23951343 23951343 37800112 0 40739332 783892 0 1205342 1205342
MHOM-ZM-80-TRPZ-23,TBR,1553779 1553779 0 0 6048 0 15796 0 1547731 773976 773755 1485956 0 1543323 2204 0 15796 15796
